;  LST file generated by mikroListExporter - v.2.0 
; Date/Time: 5/10/2017 9:00:36 AM
;----------------------------------------------

;Address Opcode 	ASM
;__Lib_MathDouble.c,157 :: 		
0x0098	0xE75F    	LDI        R21, 127
;__Lib_MathDouble.c,158 :: 		
0x009A	0x1B45    	SUB        R20, R21
;__Lib_MathDouble.c,159 :: 		
0x009C	0x2755    	CLR        R21
;__Lib_MathDouble.c,160 :: 		
0x009E	0x4050    	SBCI       R21, 0
;__Lib_MathDouble.c,161 :: 		
0x00A0	0x9526    	LSR        R18
;__Lib_MathDouble.c,162 :: 		
0x00A2	0xE830    	LDI        R19, 128
;__Lib_MathDouble.c,163 :: 		
0x00A4	0x2B23    	OR         R18, R19
;__Lib_MathDouble.c,164 :: 		
0x00A6	0x2733    	CLR        R19
;__Lib_MathDouble.c,165 :: 		
0x00A8	0x9498    	CLZ
;__Lib_MathDouble.c,166 :: 		
0x00AA	0xC003    	RJMP       L016Ex
;__Lib_MathDouble.c,167 :: 		
L016E:
;__Lib_MathDouble.c,168 :: 		
0x00AC	0x2744    	CLR        R20
;__Lib_MathDouble.c,169 :: 		
0x00AE	0x2755    	CLR        R21
;__Lib_MathDouble.c,170 :: 		
0x00B0	0x2766    	CLR        R22
;__Lib_MathDouble.c,171 :: 		
L016Ex:
;__Lib_MathDouble.c,173 :: 		
L_end_float_unpacku:
0x00B2	0x9508    	RET
; end of _float_unpacku
_float_fpint:
;__Lib_MathDouble.c,190 :: 		
;__Lib_MathDouble.c,191 :: 		
0x0274	0xDF0A    	RCALL      _float_unpacku+0
;__Lib_MathDouble.c,193 :: 		
0x0276	0xF0F1    	BREQ       L0077
;__Lib_MathDouble.c,194 :: 		
0x0278	0x2355    	TST        R21
;__Lib_MathDouble.c,195 :: 		
0x027A	0xF0C2    	BRMI       L0073
;__Lib_MathDouble.c,196 :: 		
0x027C	0x314F    	CPI        R20, 31
;__Lib_MathDouble.c,197 :: 		
0x027E	0xF4A8    	BRCC       L0072int
;__Lib_MathDouble.c,198 :: 		
0x0280	0x3147    	CPI        R20, 23
;__Lib_MathDouble.c,199 :: 		
0x0282	0xF0C1    	BREQ       L0077
;__Lib_MathDouble.c,200 :: 		
0x0284	0xF450    	BRCC       L006A
;__Lib_MathDouble.c,201 :: 		
0x0286	0x9541    	NEG        R20
;__Lib_MathDouble.c,202 :: 		
0x0288	0x5E49    	SUBI       R20, 233
;__Lib_MathDouble.c,203 :: 		
0x028A	0xC005    	RJMP       L0068
;__Lib_MathDouble.c,204 :: 		
L0063:
;__Lib_MathDouble.c,205 :: 		
0x028C	0x9535    	ASR        R19
;__Lib_MathDouble.c,206 :: 		
0x028E	0x9527    	ROR        R18
;__Lib_MathDouble.c,207 :: 		
0x0290	0x9517    	ROR        R17
;__Lib_MathDouble.c,208 :: 		
0x0292	0x9507    	ROR        R16
;__Lib_MathDouble.c,209 :: 		
0x0294	0x954A    	DEC        R20
;__Lib_MathDouble.c,210 :: 		
L0068:
;__Lib_MathDouble.c,211 :: 		
0x0296	0xF7D1    	BRNE       L0063
;__Lib_MathDouble.c,212 :: 		
0x0298	0xC00D    	RJMP       L0077
;__Lib_MathDouble.c,213 :: 		
L006A:
;__Lib_MathDouble.c,214 :: 		
0x029A	0x5147    	SUBI       R20, 23
;__Lib_MathDouble.c,215 :: 		
L006B:
;__Lib_MathDouble.c,216 :: 		
0x029C	0x0F00    	LSL        R16
;__Lib_MathDouble.c,217 :: 		
0x029E	0x1F11    	ROL        R17
;__Lib_MathDouble.c,218 :: 		
0x02A0	0x1F22    	ROL        R18
;__Lib_MathDouble.c,219 :: 		
0x02A2	0x1F33    	ROL        R19
;__Lib_MathDouble.c,220 :: 		
0x02A4	0x954A    	DEC        R20
;__Lib_MathDouble.c,221 :: 		
0x02A6	0xF7D1    	BRNE       L006B
;__Lib_MathDouble.c,222 :: 		
0x02A8	0xC005    	RJMP       L0077
;__Lib_MathDouble.c,223 :: 		
L0072int:
;__Lib_MathDouble.c,224 :: 		
0x02AA	0xE73F    	LDI        R19, 127
;__Lib_MathDouble.c,225 :: 		
L0073:
;__Lib_MathDouble.c,226 :: 		
0x02AC	0x2F23    	MOV        R18, R19
;__Lib_MathDouble.c,227 :: 		
0x02AE	0x2F13    	MOV        R17, R19
;__Lib_MathDouble.c,228 :: 		
0x02B0	0x2F03    	MOV        R16, R19
;__Lib_MathDouble.c,229 :: 		
0x02B2	0xC003    	RJMP       L007A
;__Lib_MathDouble.c,230 :: 		
L0077:
;__Lib_MathDouble.c,231 :: 		
0x02B4	0x2366    	TST        R22
;__Lib_MathDouble.c,232 :: 		
0x02B6	0xF009    	BREQ       L007A
;__Lib_MathDouble.c,234 :: 		
0x02B8	0xDEDF    	RCALL      _float_neg32+0
;__Lib_MathDouble.c,236 :: 		
L007A:
;__Lib_MathDouble.c,238 :: 		
L_end_float_fpint:
0x02BA	0x9508    	RET
; end of _float_fpint
_Div_16x16_S:
;__Lib_Math.c,145 :: 		
;__Lib_Math.c,148 :: 		
0x020C	0x01C8    	MOVW       R24, R16
;__Lib_Math.c,149 :: 		
0x020E	0x01BA    	MOVW       R22, R20
;__Lib_Math.c,151 :: 		
0x0210	0xFB97    	BST        R25, 7
;__Lib_Math.c,152 :: 		
0x0212	0x2E09    	MOV        R0, R25
;__Lib_Math.c,153 :: 		
0x0214	0x2607    	EOR        R0, R23
;__Lib_Math.c,154 :: 		
0x0216	0xD00A    	RCALL      Div_16x16_S_L3
;__Lib_Math.c,155 :: 		
0x0218	0xFD77    	SBRC       R23, 7
;__Lib_Math.c,156 :: 		
0x021A	0xD004    	RCALL      Div_16x16_S_L1
;__Lib_Math.c,157 :: 		
0x021C	0xD00C    	RCALL      Div_16x16_S_L4
;__Lib_Math.c,158 :: 		
0x021E	0xD006    	RCALL      Div_16x16_S_L3
;__Lib_Math.c,159 :: 		
0x0220	0x2000    	AND        R0, R0
;__Lib_Math.c,160 :: 		
0x0222	0xF41A    	BRPL       Div_16x16_S_L2
;__Lib_Math.c,161 :: 		
Div_16x16_S_L1:
;__Lib_Math.c,162 :: 		
0x0224	0x9570    	COM        R23
;__Lib_Math.c,163 :: 		
0x0226	0x9561    	NEG        R22
;__Lib_Math.c,164 :: 		
0x0228	0x4F7F    	SBCI       R23, 255
;__Lib_Math.c,165 :: 		
Div_16x16_S_L2:
;__Lib_Math.c,166 :: 		
0x022A	0x9508    	RET
;__Lib_Math.c,167 :: 		
Div_16x16_S_L3:
;__Lib_Math.c,168 :: 		
0x022C	0xF7F6    	BRTC       Div_16x16_S_L2
;__Lib_Math.c,169 :: 		
0x022E	0x9590    	COM        R25
;__Lib_Math.c,170 :: 		
0x0230	0x9581    	NEG        R24
;__Lib_Math.c,171 :: 		
0x0232	0x4F9F    	SBCI       R25, 255
;__Lib_Math.c,172 :: 		
0x0234	0x9508    	RET
;__Lib_Math.c,173 :: 		
Div_16x16_S_L4:
;__Lib_Math.c,174 :: 		
0x0236	0x1BAA    	SUB        R26, R26
;__Lib_Math.c,175 :: 		
0x0238	0x1BBB    	SUB        R27, R27
;__Lib_Math.c,176 :: 		
0x023A	0xE151    	LDI        R21, 17
;__Lib_Math.c,177 :: 		
0x023C	0xC007    	RJMP       Div_16x16_S_L6
;__Lib_Math.c,178 :: 		
Div_16x16_S_L5:
;__Lib_Math.c,179 :: 		
0x023E	0x1FAA    	ROL        R26
;__Lib_Math.c,180 :: 		
0x0240	0x1FBB    	ROL        R27
;__Lib_Math.c,181 :: 		
0x0242	0x17A6    	CP         R26, R22
;__Lib_Math.c,182 :: 		
0x0244	0x07B7    	CPC        R27, R23
;__Lib_Math.c,183 :: 		
0x0246	0xF010    	BRCS       Div_16x16_S_L6
;__Lib_Math.c,184 :: 		
0x0248	0x1BA6    	SUB        R26, R22
;__Lib_Math.c,185 :: 		
0x024A	0x0BB7    	SBC        R27, R23
;__Lib_Math.c,186 :: 		
Div_16x16_S_L6:
;__Lib_Math.c,187 :: 		
0x024C	0x1F88    	ROL        R24
;__Lib_Math.c,188 :: 		
0x024E	0x1F99    	ROL        R25
;__Lib_Math.c,189 :: 		
0x0250	0x955A    	DEC        R21
;__Lib_Math.c,190 :: 		
0x0252	0xF7A9    	BRNE       Div_16x16_S_L5
;__Lib_Math.c,191 :: 		
0x0254	0x9580    	COM        R24
;__Lib_Math.c,192 :: 		
0x0256	0x9590    	COM        R25
;__Lib_Math.c,193 :: 		
0x0258	0x01BC    	MOVW       R22, R24
;__Lib_Math.c,194 :: 		
0x025A	0x01CD    	MOVW       R24, R26
;__Lib_Math.c,195 :: 		
0x025C	0x9508    	RET
;__Lib_Math.c,198 :: 		
L_end_Div_16x16_S:
0x025E	0x9508    	RET
; end of _Div_16x16_S
_float_slong2fp:
;__Lib_MathDouble.c,122 :: 		
;__Lib_MathDouble.c,124 :: 		
0x0206	0x94E8    	BCLR       6
;__Lib_MathDouble.c,126 :: 		
0x0208	0xDFA2    	RCALL      _float_long2fp+0
;__Lib_MathDouble.c,127 :: 		
L_end_float_slong2fp:
0x020A	0x9508    	RET
; end of _float_slong2fp
0x081C	0xE6A0    	LDI        R26, 96
0x081E	0xE0B0    	LDI        R27, 0
0x0820	0xEFEE    	LDI        R30, 254
0x0822	0xE0F7    	LDI        R31, 7
0x0824	0xE18E    	LDI        R24, 30
0x0826	0xE090    	LDI        R25, 0
0x0828	0x0329940E  	CALL       ___CC2DW
0x082C	0x9508    	RET
;lm35.c,0 :: ?ICS_arr
0x07FE	0x3130 ;?ICS_arr+0
0x0800	0x3332 ;?ICS_arr+2
0x0802	0x3534 ;?ICS_arr+4
0x0804	0x3736 ;?ICS_arr+6
0x0806	0x3938 ;?ICS_arr+8
0x0808	0x00 ;?ICS_arr+10
; end of ?ICS_arr
;lm35.c,0 :: ?ICS?lstr2_lm35
0x0809	0x6543 ;?ICS?lstr2_lm35+0
0x080B	0x746E ;?ICS?lstr2_lm35+2
0x080D	0x2E69 ;?ICS?lstr2_lm35+4
0x080F	0x00 ;?ICS?lstr2_lm35+6
; end of ?ICS?lstr2_lm35
;lm35.c,0 :: ?ICS?lstr1_lm35
0x0810	0x6554 ;?ICS?lstr1_lm35+0
0x0812	0x706D ;?ICS?lstr1_lm35+2
0x0814	0x7265 ;?ICS?lstr1_lm35+4
0x0816	0x7461 ;?ICS?lstr1_lm35+6
0x0818	0x7275 ;?ICS?lstr1_lm35+8
0x081A	0x0065 ;?ICS?lstr1_lm35+10
; end of ?ICS?lstr1_lm35
Symbol List:
//** Routines locations **
//ADDRESS    SIZE    PROCEDURE
//----------------------------------------------
0x002A       [8]    _float_tstr16_r19
0x0032      [10]    _float_pack
0x003C       [9]    _float_neg32
0x0045      [21]    _float_unpacku
0x005A      [46]    _float_normalize_and_pack
0x0088      [12]    _Lcd_Chr_CP
0x0094      [19]    _ADC_Get_Sample
0x00A7      [10]    _float_long2fp
0x00B1       [5]    _Delay_1us
0x00B6       [8]    _Delay_5500us
0x00BE       [7]    _Delay_50us
0x00C5      [62]    _float_fpmul
0x0103       [3]    _float_slong2fp
0x0106      [42]    _Div_16x16_S
0x0130      [10]    _float_fpmul1
0x013A      [36]    _float_fpint
0x015E      [98]    _Lcd_Cmd
0x01C0      [71]    _Lcd_Out
0x0207     [279]    _Lcd_Init
0x031E      [11]    _ADC_Init
0x0329       [5]    ___CC2DW
0x032E       [3]    _float_ulong2fp
0x0331       [3]    _ADC_Read
0x0334      [55]    _Lcd_Chr
0x036B     [148]    _main
//** Variables locations ** 
//ADDRESS    SIZE    VARIABLE
//----------------------------------------------
0x0000       [1]    Delay_Cyc_loc_L0
0x0000       [1]    R0
0x0001       [1]    R1
0x0002       [1]    FARG_ADC_Read_channel
0x0002       [1]    R2
0x0002       [1]    FARG_Lcd_Cmd_out_char
0x0002       [1]    FARG_ADC_Get_Sample_channel
0x0002       [1]    FARG_Lcd_Chr_CP_out_char
0x0002       [1]    FARG_Lcd_Chr_row
0x0002       [1]    FARG_Delay_Cyc_cycles_div_by_10
0x0002       [2]    FARG_VDelay_ms_Time_ms
0x0002       [2]    FARG_Lcd_Out_CP_text
0x0002       [1]    FARG_Lcd_Out_row
0x0002       [2]    FARG_VDelay_Advanced_ms_Time_ms
0x0003       [1]    FARG_Lcd_Out_column
0x0003       [1]    FARG_Lcd_Chr_column
0x0003       [1]    R3
0x0004       [1]    R4
0x0004       [2]    FARG_Lcd_Out_text
0x0004       [2]    FARG_VDelay_Advanced_ms_Current_Fosc_kHz
0x0004       [1]    FARG_Lcd_Chr_out_char
0x0005       [1]    R5
0x0006       [1]    R6
0x0007       [1]    R7
0x0008       [1]    R8
0x0009       [1]    R9
0x000A       [1]    R10
0x000B       [1]    R11
0x000C       [1]    R12
0x000D       [1]    R13
0x000E       [1]    R14
0x000F       [1]    R15
0x0010       [1]    R16
0x0011       [1]    R17
0x0012       [1]    R18
0x0013       [1]    R19
0x0014       [1]    R20
0x0015       [1]    R21
0x0016       [1]    R22
0x0017       [1]    R23
0x0018       [1]    R24
0x0019       [1]    R25
0x001A       [1]    XL
0x001A       [1]    R26
0x001A       [2]    X
0x001B       [1]    XH
0x001B       [1]    R27
0x001C       [1]    R28
0x001C       [1]    YL
0x001C       [2]    Y
0x001D       [1]    R29
0x001D       [1]    YH
0x001E       [1]    R30
0x001E       [1]    ZL
0x001E       [2]    Z
0x001F       [1]    R31
0x001F       [1]    ZH
0x0020       [1]    TWBR
0x0020       [0]    TWBR5_bit
0x0020       [0]    TWBR4_bit
0x0020       [0]    TWBR7_bit
0x0020       [0]    TWBR6_bit
0x0020       [0]    TWBR0_bit
0x0020       [0]    TWBR1_bit
0x0020       [0]    TWBR3_bit
0x0020       [0]    TWBR2_bit
0x0021       [1]    TWSR
0x0021       [0]    TWPS0_bit
0x0021       [0]    TWS5_bit
0x0021       [0]    TWS6_bit
0x0021       [0]    TWS7_bit
0x0021       [0]    TWS3_bit
0x0021       [0]    TWPS1_bit
0x0021       [0]    TWS4_bit
0x0022       [0]    TWA3_bit
0x0022       [0]    TWA4_bit
0x0022       [0]    TWA6_bit
0x0022       [0]    TWA5_bit
0x0022       [0]    TWGCE_bit
0x0022       [1]    TWAR
0x0022       [0]    TWA0_bit
0x0022       [0]    TWA2_bit
0x0022       [0]    TWA1_bit
0x0023       [0]    TWD1_bit
0x0023       [0]    TWD2_bit
0x0023       [1]    TWDR
0x0023       [0]    TWD0_bit
0x0023       [0]    TWD3_bit
0x0023       [0]    TWD6_bit
0x0023       [0]    TWD7_bit
0x0023       [0]    TWD4_bit
0x0023       [0]    TWD5_bit
0x0024       [0]    ADCL1_bit
0x0024       [0]    ADCL2_bit
0x0024       [1]    ADCL
0x0024       [0]    ADCL0_bit
0x0024       [0]    ADCL3_bit
0x0024       [0]    ADCL6_bit
0x0024       [0]    ADCL7_bit
0x0024       [0]    ADCL4_bit
0x0024       [0]    ADCL5_bit
0x0025       [0]    ADCH1_bit
0x0025       [0]    ADCH2_bit
0x0025       [1]    ADCH
0x0025       [0]    ADCH0_bit
0x0025       [0]    ADCH3_bit
0x0025       [0]    ADCH6_bit
0x0025       [0]    ADCH7_bit
0x0025       [0]    ADCH4_bit
0x0025       [0]    ADCH5_bit
0x0026       [0]    ADATE_bit
0x0026       [0]    ADIF_bit
0x0026       [0]    ADEN_bit
0x0026       [0]    ADSC_bit
0x0026       [0]    ADIE_bit
0x0026       [0]    ADPS0_bit
0x0026       [1]    ADCSRA
0x0026       [0]    ADPS2_bit
0x0026       [0]    ADPS1_bit
0x0027       [0]    MUX1_bit
0x0027       [0]    MUX2_bit
0x0027       [1]    ADMUX
0x0027       [0]    MUX0_bit
0x0027       [0]    MUX3_bit
0x0027       [0]    REFS0_bit
0x0027       [0]    REFS1_bit
0x0027       [0]    MUX4_bit
0x0027       [0]    ADLAR_bit
0x0028       [0]    ACIS1_bit
0x0028       [0]    ACD_bit
0x0028       [1]    ACSR
0x0028       [0]    ACIS0_bit
0x0028       [0]    ACBG_bit
0x0028       [0]    ACI_bit
0x0028       [0]    ACIE_bit
0x0028       [0]    ACIC_bit
0x0028       [0]    ACO_bit
0x0029       [0]    UBRR7_bit
0x0029       [0]    UBRR3_bit
0x0029       [0]    UBRR4_bit
0x0029       [0]    UBRR6_bit
0x0029       [0]    UBRR5_bit
0x0029       [0]    UBRR2_bit
0x0029       [0]    UBRR1_bit
0x0029       [0]    UBRR0_bit
0x0029       [1]    UBRRL
0x002A       [0]    RXCIE_bit
0x002A       [0]    TXCIE_bit
0x002A       [0]    RXB8_bit
0x002A       [0]    UCSZ2_bit
0x002A       [0]    TXB8_bit
0x002A       [1]    UCSR0B
0x002A       [1]    UCSRB
0x002A       [0]    TXEN_bit
0x002A       [0]    UDRIE_bit
0x002A       [0]    RXEN_bit
0x002B       [0]    UDRE_bit
0x002B       [0]    RXC_bit
0x002B       [0]    TXC0_bit
0x002B       [0]    TXC_bit
0x002B       [0]    RXC0_bit
0x002B       [0]    DOR_bit
0x002B       [0]    U2X_bit
0x002B       [0]    UPE_bit
0x002B       [0]    MPCM_bit
0x002B       [0]    UDRE0_bit
0x002B       [0]    FE_bit
0x002B       [1]    UCSRA
0x002C       [0]    UDR4_bit
0x002C       [0]    UDR3_bit
0x002C       [0]    UDR5_bit
0x002C       [0]    UDR7_bit
0x002C       [0]    UDR6_bit
0x002C       [1]    UDR
0x002C       [1]    UDR0
0x002C       [0]    UDR0__bit
0x002C       [0]    UDR2_bit
0x002C       [0]    UDR1_bit
0x002D       [0]    SPR1_bit
0x002D       [0]    CPHA_bit
0x002D       [1]    SPCR
0x002D       [0]    SPR0_bit
0x002D       [0]    CPOL_bit
0x002D       [0]    SPE_bit
0x002D       [0]    SPIE_bit
0x002D       [0]    MSTR_bit
0x002D       [0]    DORD_bit
0x002E       [0]    WCOL_bit
0x002E       [0]    SPIF_bit
0x002E       [1]    SPSR
0x002E       [0]    SPI2X_bit
0x002F       [0]    SPDR7_bit
0x002F       [0]    SPDR4_bit
0x002F       [0]    SPDR6_bit
0x002F       [0]    SPDR5_bit
0x002F       [0]    SPDR3_bit
0x002F       [0]    SPDR1_bit
0x002F       [0]    SPDR0_bit
0x002F       [1]    SPDR
0x002F       [0]    SPDR2_bit
0x0030       [0]    PIND3_bit
0x0030       [0]    PIND7_bit
0x0030       [0]    PIND2_bit
0x0030       [0]    PIND4_bit
0x0030       [0]    PIND5_bit
0x0030       [0]    PIND6_bit
0x0030       [0]    PIND1_bit
0x0030       [0]    PIND0_bit
0x0030       [1]    PIND
0x0031       [0]    DDD3_bit
0x0031       [0]    DDD0_bit
0x0031       [0]    DDD7_bit
0x0031       [1]    DDRD
0x0031       [0]    DDD6_bit
0x0031       [0]    DDD1_bit
0x0031       [0]    DDD2_bit
0x0031       [0]    DDD4_bit
0x0031       [0]    DDD5_bit
0x0032       [1]    PORTD
0x0032       [0]    PORTD3_bit
0x0032       [0]    PORTD2_bit
0x0032       [0]    PORTD1_bit
0x0032       [0]    PORTD0_bit
0x0032       [0]    PORTD6_bit
0x0032       [0]    PORTD7_bit
0x0032       [0]    PORTD5_bit
0x0032       [0]    PORTD4_bit
0x0033       [1]    PINC
0x0033       [0]    PINC0_bit
0x0033       [0]    PINC2_bit
0x0033       [0]    PINC3_bit
0x0033       [0]    PINC4_bit
0x0033       [0]    PINC1_bit
0x0033       [0]    PINC7_bit
0x0033       [0]    PINC6_bit
0x0033       [0]    PINC5_bit
0x0034       [0]    DDC0_bit
0x0034       [0]    LCD_D7_Direction
0x0034       [0]    DDC1_bit
0x0034       [0]    DDC2_bit
0x0034       [0]    DDC7_bit
0x0034       [0]    DDC6_bit
0x0034       [0]    DDC5_bit
0x0034       [0]    DDC3_bit
0x0034       [0]    DDC4_bit
0x0034       [0]    LCD_D6_Direction
0x0034       [0]    LCD_D4_Direction
0x0034       [0]    LCD_EN_Direction
0x0034       [0]    LCD_RS_Direction
0x0034       [0]    LCD_D5_Direction
0x0034       [1]    DDRC
0x0035       [1]    PORTC
0x0035       [0]    PORTC5_bit
0x0035       [0]    PORTC4_bit
0x0035       [0]    PORTC3_bit
0x0035       [0]    PORTC1_bit
0x0035       [0]    PORTC2_bit
0x0035       [0]    PORTC7_bit
0x0035       [0]    PORTC0_bit
0x0035       [0]    PORTC6_bit
0x0035       [0]    LCD_D4
0x0035       [0]    LCD_EN
0x0035       [0]    LCD_RS
0x0035       [0]    LCD_D7
0x0035       [0]    LCD_D6
0x0035       [0]    LCD_D5
0x0036       [0]    PINB4_bit
0x0036       [0]    PINB3_bit
0x0036       [0]    PINB5_bit
0x0036       [0]    PINB7_bit
0x0036       [0]    PINB6_bit
0x0036       [0]    PINB2_bit
0x0036       [0]    PINB0_bit
0x0036       [1]    PINB
0x0036       [0]    PINB1_bit
0x0037       [0]    DDB7_bit
0x0037       [0]    DDB1_bit
0x0037       [1]    DDRB
0x0037       [0]    DDB0_bit
0x0037       [0]    DDB2_bit
0x0037       [0]    DDB4_bit
0x0037       [0]    DDB5_bit
0x0037       [0]    DDB6_bit
0x0037       [0]    DDB3_bit
0x0038       [0]    PORTB5_bit
0x0038       [0]    PORTB4_bit
0x0038       [0]    PORTB7_bit
0x0038       [0]    PORTB6_bit
0x0038       [0]    PORTB2_bit
0x0038       [0]    PORTB3_bit
0x0038       [0]    PORTB1_bit
0x0038       [1]    PORTB
0x0038       [0]    PORTB0_bit
0x0039       [1]    PINA
0x0039       [0]    PINA3_bit
0x0039       [0]    PINA2_bit
0x0039       [0]    PINA7_bit
0x0039       [0]    PINA4_bit
0x0039       [0]    PINA5_bit
0x0039       [0]    PINA6_bit
0x0039       [0]    PINA1_bit
0x0039       [0]    PINA0_bit
0x003A       [0]    DDA3_bit
0x003A       [0]    DDA1_bit
0x003A       [0]    DDA2_bit
0x003A       [0]    DDA0_bit
0x003A       [0]    DDA4_bit
0x003A       [0]    DDA7_bit
0x003A       [0]    DDA5_bit
0x003A       [1]    DDRA
0x003A       [0]    DDA6_bit
0x003B       [0]    PORTA7_bit
0x003B       [0]    PORTA4_bit
0x003B       [0]    PORTA5_bit
0x003B       [0]    PORTA6_bit
0x003B       [1]    PORTA
0x003B       [0]    PORTA0_bit
0x003B       [0]    PORTA1_bit
0x003B       [0]    PORTA3_bit
0x003B       [0]    PORTA2_bit
0x003C       [1]    EECR
0x003C       [0]    EERIE_bit
0x003C       [0]    EEMWE_bit
0x003C       [0]    EERE_bit
0x003C       [0]    EEWE_bit
0x003D       [0]    EEDR2_bit
0x003D       [0]    EEDR3_bit
0x003D       [0]    EEDR1_bit
0x003D       [1]    EEDR
0x003D       [0]    EEDR0_bit
0x003D       [0]    EEDR6_bit
0x003D       [0]    EEDR7_bit
0x003D       [0]    EEDR5_bit
0x003D       [0]    EEDR4_bit
0x003E       [0]    EEAR3_bit
0x003E       [0]    EEAR5_bit
0x003E       [0]    EEAR4_bit
0x003E       [0]    EEAR2_bit
0x003E       [0]    EEAR0_bit
0x003E       [0]    EEAR1_bit
0x003E       [1]    EEARL
0x003E       [0]    EEAR7_bit
0x003E       [0]    EEAR6_bit
0x003F       [1]    EEARH
0x003F       [0]    EEAR8_bit
0x0040       [0]    UCSZ1_bit
0x0040       [0]    USBS_bit
0x0040       [0]    UPM0_bit
0x0040       [0]    UPM1_bit
0x0040       [0]    URSEL_bit
0x0040       [0]    UMSEL_bit
0x0040       [0]    UCSZ0_bit
0x0040       [0]    UBRR11_bit
0x0040       [1]    UCSR0C
0x0040       [0]    UBRR10_bit
0x0040       [0]    UBRR9_bit
0x0040       [1]    UBRRH
0x0040       [0]    UCPOL_bit
0x0040       [1]    UCSRC
0x0040       [0]    UBRR8_bit
0x0041       [0]    WDTOE_bit
0x0041       [1]    WDTCR
0x0041       [0]    WDP0_bit
0x0041       [0]    WDP1_bit
0x0041       [0]    WDE_bit
0x0041       [0]    WDP2_bit
0x0042       [0]    TCN2UB_bit
0x0042       [1]    ASSR
0x0042       [0]    AS2_bit
0x0042       [0]    TCR2UB_bit
0x0042       [0]    OCR2UB_bit
0x0043       [0]    OCR2_5_bit
0x0043       [0]    OCR2_7_bit
0x0043       [0]    OCR2_2_bit
0x0043       [0]    OCR2_4_bit
0x0043       [0]    OCR2_1_bit
0x0043       [0]    OCR2_6_bit
0x0043       [0]    OCR2_3_bit
0x0043       [1]    OCR2
0x0043       [0]    OCR2_0_bit
0x0044       [0]    TCNT2_2_bit
0x0044       [0]    TCNT2_7_bit
0x0044       [0]    TCNT2_0_bit
0x0044       [0]    TCNT2_1_bit
0x0044       [0]    TCNT2_6_bit
0x0044       [0]    TCNT2_5_bit
0x0044       [0]    TCNT2_3_bit
0x0044       [0]    TCNT2_4_bit
0x0044       [1]    TCNT2
0x0045       [1]    TCCR2
0x0045       [0]    CS20_bit
0x0045       [0]    COM21_bit
0x0045       [0]    CS22_bit
0x0045       [0]    WGM21_bit
0x0045       [0]    CS21_bit
0x0045       [0]    FOC2_bit
0x0045       [0]    WGM20_bit
0x0045       [0]    COM20_bit
0x0046       [0]    ICR1L4_bit
0x0046       [1]    ICR1L
0x0046       [0]    ICR1L3_bit
0x0046       [0]    ICR1L5_bit
0x0046       [0]    ICR1L1_bit
0x0046       [0]    ICR1L7_bit
0x0046       [0]    ICR1L6_bit
0x0046       [0]    ICR1L2_bit
0x0046       [0]    ICR1L0_bit
0x0047       [0]    ICR1H2_bit
0x0047       [0]    ICR1H7_bit
0x0047       [1]    ICR1H
0x0047       [0]    ICR1H1_bit
0x0047       [0]    ICR1H0_bit
0x0047       [0]    ICR1H4_bit
0x0047       [0]    ICR1H5_bit
0x0047       [0]    ICR1H6_bit
0x0047       [0]    ICR1H3_bit
0x0048       [0]    OCR1BL7_bit
0x0048       [0]    OCR1BL5_bit
0x0048       [0]    OCR1BL3_bit
0x0048       [0]    OCR1BL6_bit
0x0048       [0]    OCR1BL2_bit
0x0048       [1]    OCR1BL
0x0048       [0]    OCR1BL1_bit
0x0048       [0]    OCR1BL4_bit
0x0048       [0]    OCR1BL0_bit
0x0049       [0]    OCR1BH0_bit
0x0049       [0]    OCR1BH2_bit
0x0049       [0]    OCR1BH6_bit
0x0049       [0]    OCR1BH5_bit
0x0049       [0]    OCR1BH4_bit
0x0049       [0]    OCR1BH3_bit
0x0049       [1]    OCR1BH
0x0049       [0]    OCR1BH7_bit
0x0049       [0]    OCR1BH1_bit
0x004A       [1]    OCR1AL
0x004A       [0]    OCR1AL0_bit
0x004A       [0]    OCR1AL3_bit
0x004A       [0]    OCR1AL5_bit
0x004A       [0]    OCR1AL7_bit
0x004A       [0]    OCR1AL1_bit
0x004A       [0]    OCR1AL4_bit
0x004A       [0]    OCR1AL2_bit
0x004A       [0]    OCR1AL6_bit
0x004B       [0]    OCR1AH3_bit
0x004B       [0]    OCR1AH4_bit
0x004B       [0]    OCR1AH2_bit
0x004B       [0]    OCR1AH1_bit
0x004B       [0]    OCR1AH7_bit
0x004B       [0]    OCR1AH6_bit
0x004B       [1]    OCR1AH
0x004B       [0]    OCR1AH0_bit
0x004B       [0]    OCR1AH5_bit
0x004C       [0]    TCNT1L3_bit
0x004C       [0]    TCNT1L4_bit
0x004C       [0]    TCNT1L5_bit
0x004C       [0]    TCNT1L0_bit
0x004C       [0]    TCNT1L2_bit
0x004C       [0]    TCNT1L7_bit
0x004C       [0]    TCNT1L1_bit
0x004C       [1]    TCNT1L
0x004C       [0]    TCNT1L6_bit
0x004D       [0]    TCNT1H6_bit
0x004D       [0]    TCNT1H5_bit
0x004D       [0]    TCNT1H7_bit
0x004D       [0]    TCNT1H1_bit
0x004D       [1]    TCNT1H
0x004D       [0]    TCNT1H0_bit
0x004D       [0]    TCNT1H2_bit
0x004D       [0]    TCNT1H4_bit
0x004D       [0]    TCNT1H3_bit
0x004E       [0]    WGM13_bit
0x004E       [0]    CS12_bit
